# number of photons to be run per band/weight
# (Kato et al., thermal)
# THIS IS JUST A DUMMY TO GET MYSTIC RUNNING; 
27 5 1 1 5 0.00173913043478261
27 5 1 1 6 0.00173913043478261
27 6 1 1 1 0.00173913043478261
27 6 1 1 2 0.00173913043478261
27 6 1 1 3 0.00173913043478261
27 6 1 1 4 0.00173913043478261
27 6 1 1 5 0.00173913043478261
27 6 1 1 6 0.00173913043478261
28 1 1 1 1 0.00173913043478261
28 1 1 1 2 0.00173913043478261
28 1 1 1 3 0.00173913043478261
28 1 1 1 4 0.00173913043478261
28 1 1 1 5 0.00173913043478261
29 1 1 1 1 0.00173913043478261
29 1 1 1 2 0.00173913043478261
29 1 1 1 3 0.00173913043478261
29 1 1 1 4 0.00173913043478261
29 1 1 1 5 0.00173913043478261
29 1 1 1 6 0.00173913043478261
29 1 1 1 7 0.00173913043478261
29 1 1 1 8 0.00173913043478261
29 2 1 1 1 0.00173913043478261
29 2 1 1 2 0.00173913043478261
29 2 1 1 3 0.00173913043478261
29 2 1 1 4 0.00173913043478261
29 2 1 1 5 0.00173913043478261
29 2 1 1 6 0.00173913043478261
29 2 1 1 7 0.00173913043478261
29 2 1 1 8 0.00173913043478261
29 3 1 1 1 0.00173913043478261
29 3 1 1 2 0.00173913043478261
29 3 1 1 3 0.00173913043478261
29 3 1 1 4 0.00173913043478261
29 3 1 1 5 0.00173913043478261
29 3 1 1 6 0.00173913043478261
29 3 1 1 7 0.00173913043478261
29 3 1 1 8 0.00173913043478261
29 4 1 1 1 0.00173913043478261
29 4 1 1 2 0.00173913043478261
29 4 1 1 3 0.00173913043478261
29 4 1 1 4 0.00173913043478261
29 4 1 1 5 0.00173913043478261
29 4 1 1 6 0.00173913043478261
29 4 1 1 7 0.00173913043478261
29 4 1 1 8 0.00173913043478261
29 5 1 1 1 0.00173913043478261
29 5 1 1 2 0.00173913043478261
29 5 1 1 3 0.00173913043478261
29 5 1 1 4 0.00173913043478261
29 5 1 1 5 0.00173913043478261
29 5 1 1 6 0.00173913043478261
29 5 1 1 7 0.00173913043478261
29 5 1 1 8 0.00173913043478261
29 6 1 1 1 0.00173913043478261
29 6 1 1 2 0.00173913043478261
29 6 1 1 3 0.00173913043478261
29 6 1 1 4 0.00173913043478261
29 6 1 1 5 0.00173913043478261
29 6 1 1 6 0.00173913043478261
29 6 1 1 7 0.00173913043478261
29 6 1 1 8 0.00173913043478261
29 7 1 1 1 0.00173913043478261
29 7 1 1 2 0.00173913043478261
29 7 1 1 3 0.00173913043478261
29 7 1 1 4 0.00173913043478261
29 7 1 1 5 0.00173913043478261
29 7 1 1 6 0.00173913043478261
29 7 1 1 7 0.00173913043478261
29 7 1 1 8 0.00173913043478261
29 8 1 1 1 0.00173913043478261
29 8 1 1 2 0.00173913043478261
29 8 1 1 3 0.00173913043478261
29 8 1 1 4 0.00173913043478261
29 8 1 1 5 0.00173913043478261
29 8 1 1 6 0.00173913043478261
29 8 1 1 7 0.00173913043478261
29 8 1 1 8 0.00173913043478261
29 9 1 1 1 0.00173913043478261
29 9 1 1 2 0.00173913043478261
29 9 1 1 3 0.00173913043478261
29 9 1 1 4 0.00173913043478261
29 9 1 1 5 0.00173913043478261
29 9 1 1 6 0.00173913043478261
29 9 1 1 7 0.00173913043478261
29 9 1 1 8 0.00173913043478261
29 10 1 1 1 0.00173913043478261
29 10 1 1 2 0.00173913043478261
29 10 1 1 3 0.00173913043478261
29 10 1 1 4 0.00173913043478261
29 10 1 1 5 0.00173913043478261
29 10 1 1 6 0.00173913043478261
29 10 1 1 7 0.00173913043478261
29 10 1 1 8 0.00173913043478261
29 11 1 1 1 0.00173913043478261
29 11 1 1 2 0.00173913043478261
29 11 1 1 3 0.00173913043478261
29 11 1 1 4 0.00173913043478261
29 11 1 1 5 0.00173913043478261
29 11 1 1 6 0.00173913043478261
29 11 1 1 7 0.00173913043478261
29 11 1 1 8 0.00173913043478261
29 12 1 1 1 0.00173913043478261
29 12 1 1 2 0.00173913043478261
29 12 1 1 3 0.00173913043478261
29 12 1 1 4 0.00173913043478261
29 12 1 1 5 0.00173913043478261
29 12 1 1 6 0.00173913043478261
29 12 1 1 7 0.00173913043478261
29 12 1 1 8 0.00173913043478261
29 13 1 1 1 0.00173913043478261
29 13 1 1 2 0.00173913043478261
29 13 1 1 3 0.00173913043478261
29 13 1 1 4 0.00173913043478261
29 13 1 1 5 0.00173913043478261
29 13 1 1 6 0.00173913043478261
29 13 1 1 7 0.00173913043478261
29 13 1 1 8 0.00173913043478261
29 14 1 1 1 0.00173913043478261
29 14 1 1 2 0.00173913043478261
29 14 1 1 3 0.00173913043478261
29 14 1 1 4 0.00173913043478261
29 14 1 1 5 0.00173913043478261
29 14 1 1 6 0.00173913043478261
29 14 1 1 7 0.00173913043478261
29 14 1 1 8 0.00173913043478261
29 15 1 1 1 0.00173913043478261
29 15 1 1 2 0.00173913043478261
29 15 1 1 3 0.00173913043478261
29 15 1 1 4 0.00173913043478261
29 15 1 1 5 0.00173913043478261
29 15 1 1 6 0.00173913043478261
29 15 1 1 7 0.00173913043478261
29 15 1 1 8 0.00173913043478261
29 16 1 1 1 0.00173913043478261
29 16 1 1 2 0.00173913043478261
29 16 1 1 3 0.00173913043478261
29 16 1 1 4 0.00173913043478261
29 16 1 1 5 0.00173913043478261
29 16 1 1 6 0.00173913043478261
29 16 1 1 7 0.00173913043478261
29 16 1 1 8 0.00173913043478261
30 1 1 1 1 0.00173913043478261
30 1 1 1 2 0.00173913043478261
30 1 1 1 3 0.00173913043478261
30 1 1 1 4 0.00173913043478261
30 1 1 1 5 0.00173913043478261
30 1 1 1 6 0.00173913043478261
30 1 1 1 7 0.00173913043478261
30 1 2 1 1 0.00173913043478261
30 1 2 1 2 0.00173913043478261
30 1 2 1 3 0.00173913043478261
30 1 2 1 4 0.00173913043478261
30 1 2 1 5 0.00173913043478261
30 1 2 1 6 0.00173913043478261
30 1 2 1 7 0.00173913043478261
30 1 3 1 1 0.00173913043478261
30 1 3 1 2 0.00173913043478261
30 1 3 1 3 0.00173913043478261
30 1 3 1 4 0.00173913043478261
30 1 3 1 5 0.00173913043478261
30 1 3 1 6 0.00173913043478261
30 1 3 1 7 0.00173913043478261
30 1 4 1 1 0.00173913043478261
30 1 4 1 2 0.00173913043478261
30 1 4 1 3 0.00173913043478261
30 1 4 1 4 0.00173913043478261
30 1 4 1 5 0.00173913043478261
30 1 4 1 6 0.00173913043478261
30 1 4 1 7 0.00173913043478261
30 1 5 1 1 0.00173913043478261
30 1 5 1 2 0.00173913043478261
30 1 5 1 3 0.00173913043478261
30 1 5 1 4 0.00173913043478261
30 1 5 1 5 0.00173913043478261
30 1 5 1 6 0.00173913043478261
30 1 5 1 7 0.00173913043478261
30 1 6 1 1 0.00173913043478261
30 1 6 1 2 0.00173913043478261
30 1 6 1 3 0.00173913043478261
30 1 6 1 4 0.00173913043478261
30 1 6 1 5 0.00173913043478261
30 1 6 1 6 0.00173913043478261
30 1 6 1 7 0.00173913043478261
30 1 7 1 1 0.00173913043478261
30 1 7 1 2 0.00173913043478261
30 1 7 1 3 0.00173913043478261
30 1 7 1 4 0.00173913043478261
30 1 7 1 5 0.00173913043478261
30 1 7 1 6 0.00173913043478261
30 1 7 1 7 0.00173913043478261
30 1 8 1 1 0.00173913043478261
30 1 8 1 2 0.00173913043478261
30 1 8 1 3 0.00173913043478261
30 1 8 1 4 0.00173913043478261
30 1 8 1 5 0.00173913043478261
30 1 8 1 6 0.00173913043478261
30 1 8 1 7 0.00173913043478261
30 1 9 1 1 0.00173913043478261
30 1 9 1 2 0.00173913043478261
30 1 9 1 3 0.00173913043478261
30 1 9 1 4 0.00173913043478261
30 1 9 1 5 0.00173913043478261
30 1 9 1 6 0.00173913043478261
30 1 9 1 7 0.00173913043478261
30 1 10 1 1 0.00173913043478261
30 1 10 1 2 0.00173913043478261
30 1 10 1 3 0.00173913043478261
30 1 10 1 4 0.00173913043478261
30 1 10 1 5 0.00173913043478261
30 1 10 1 6 0.00173913043478261
30 1 10 1 7 0.00173913043478261
30 1 11 1 1 0.00173913043478261
30 1 11 1 2 0.00173913043478261
30 1 11 1 3 0.00173913043478261
30 1 11 1 4 0.00173913043478261
30 1 11 1 5 0.00173913043478261
30 1 11 1 6 0.00173913043478261
30 1 11 1 7 0.00173913043478261
30 1 12 1 1 0.00173913043478261
30 1 12 1 2 0.00173913043478261
30 1 12 1 3 0.00173913043478261
30 1 12 1 4 0.00173913043478261
30 1 12 1 5 0.00173913043478261
30 1 12 1 6 0.00173913043478261
30 1 12 1 7 0.00173913043478261
30 1 13 1 1 0.00173913043478261
30 1 13 1 2 0.00173913043478261
30 1 13 1 3 0.00173913043478261
30 1 13 1 4 0.00173913043478261
30 1 13 1 5 0.00173913043478261
30 1 13 1 6 0.00173913043478261
30 1 13 1 7 0.00173913043478261
30 1 14 1 1 0.00173913043478261
30 1 14 1 2 0.00173913043478261
30 1 14 1 3 0.00173913043478261
30 1 14 1 4 0.00173913043478261
30 1 14 1 5 0.00173913043478261
30 1 14 1 6 0.00173913043478261
30 1 14 1 7 0.00173913043478261
31 1 1 1 1 0.00173913043478261
31 1 1 1 2 0.00173913043478261
31 1 1 1 3 0.00173913043478261
31 1 1 1 4 0.00173913043478261
31 1 1 1 5 0.00173913043478261
31 2 1 1 1 0.00173913043478261
31 2 1 1 2 0.00173913043478261
31 2 1 1 3 0.00173913043478261
31 2 1 1 4 0.00173913043478261
31 2 1 1 5 0.00173913043478261
31 3 1 1 1 0.00173913043478261
31 3 1 1 2 0.00173913043478261
31 3 1 1 3 0.00173913043478261
31 3 1 1 4 0.00173913043478261
31 3 1 1 5 0.00173913043478261
31 4 1 1 1 0.00173913043478261
31 4 1 1 2 0.00173913043478261
31 4 1 1 3 0.00173913043478261
31 4 1 1 4 0.00173913043478261
31 4 1 1 5 0.00173913043478261
31 5 1 1 1 0.00173913043478261
31 5 1 1 2 0.00173913043478261
31 5 1 1 3 0.00173913043478261
31 5 1 1 4 0.00173913043478261
31 5 1 1 5 0.00173913043478261
31 6 1 1 1 0.00173913043478261
31 6 1 1 2 0.00173913043478261
31 6 1 1 3 0.00173913043478261
31 6 1 1 4 0.00173913043478261
31 6 1 1 5 0.00173913043478261
32 1 1 1 1 0.00173913043478261
32 1 1 1 2 0.00173913043478261
32 1 1 1 3 0.00173913043478261
32 1 1 1 4 0.00173913043478261
32 1 1 1 5 0.00173913043478261
32 1 1 1 6 0.00173913043478261
32 2 1 1 1 0.00173913043478261
32 2 1 1 2 0.00173913043478261
32 2 1 1 3 0.00173913043478261
32 2 1 1 4 0.00173913043478261
32 2 1 1 5 0.00173913043478261
32 2 1 1 6 0.00173913043478261
32 3 1 1 1 0.00173913043478261
32 3 1 1 2 0.00173913043478261
32 3 1 1 3 0.00173913043478261
32 3 1 1 4 0.00173913043478261
32 3 1 1 5 0.00173913043478261
32 3 1 1 6 0.00173913043478261
32 4 1 1 1 0.00173913043478261
32 4 1 1 2 0.00173913043478261
32 4 1 1 3 0.00173913043478261
32 4 1 1 4 0.00173913043478261
32 4 1 1 5 0.00173913043478261
32 4 1 1 6 0.00173913043478261
32 5 1 1 1 0.00173913043478261
32 5 1 1 2 0.00173913043478261
32 5 1 1 3 0.00173913043478261
32 5 1 1 4 0.00173913043478261
32 5 1 1 5 0.00173913043478261
32 5 1 1 6 0.00173913043478261
32 6 1 1 1 0.00173913043478261
32 6 1 1 2 0.00173913043478261
32 6 1 1 3 0.00173913043478261
32 6 1 1 4 0.00173913043478261
32 6 1 1 5 0.00173913043478261
32 6 1 1 6 0.00173913043478261
32 7 1 1 1 0.00173913043478261
32 7 1 1 2 0.00173913043478261
32 7 1 1 3 0.00173913043478261
32 7 1 1 4 0.00173913043478261
32 7 1 1 5 0.00173913043478261
32 7 1 1 6 0.00173913043478261
32 8 1 1 1 0.00173913043478261
32 8 1 1 2 0.00173913043478261
32 8 1 1 3 0.00173913043478261
32 8 1 1 4 0.00173913043478261
32 8 1 1 5 0.00173913043478261
32 8 1 1 6 0.00173913043478261
32 9 1 1 1 0.00173913043478261
32 9 1 1 2 0.00173913043478261
32 9 1 1 3 0.00173913043478261
32 9 1 1 4 0.00173913043478261
32 9 1 1 5 0.00173913043478261
32 9 1 1 6 0.00173913043478261
32 10 1 1 1 0.00173913043478261
32 10 1 1 2 0.00173913043478261
32 10 1 1 3 0.00173913043478261
32 10 1 1 4 0.00173913043478261
32 10 1 1 5 0.00173913043478261
32 10 1 1 6 0.00173913043478261
32 11 1 1 1 0.00173913043478261
32 11 1 1 2 0.00173913043478261
32 11 1 1 3 0.00173913043478261
32 11 1 1 4 0.00173913043478261
32 11 1 1 5 0.00173913043478261
32 11 1 1 6 0.00173913043478261
32 12 1 1 1 0.00173913043478261
32 12 1 1 2 0.00173913043478261
32 12 1 1 3 0.00173913043478261
32 12 1 1 4 0.00173913043478261
32 12 1 1 5 0.00173913043478261
32 12 1 1 6 0.00173913043478261
32 13 1 1 1 0.00173913043478261
32 13 1 1 2 0.00173913043478261
32 13 1 1 3 0.00173913043478261
32 13 1 1 4 0.00173913043478261
32 13 1 1 5 0.00173913043478261
32 13 1 1 6 0.00173913043478261
32 14 1 1 1 0.00173913043478261
32 14 1 1 2 0.00173913043478261
32 14 1 1 3 0.00173913043478261
32 14 1 1 4 0.00173913043478261
32 14 1 1 5 0.00173913043478261
32 14 1 1 6 0.00173913043478261
32 15 1 1 1 0.00173913043478261
32 15 1 1 2 0.00173913043478261
32 15 1 1 3 0.00173913043478261
32 15 1 1 4 0.00173913043478261
32 15 1 1 5 0.00173913043478261
32 15 1 1 6 0.00173913043478261
32 16 1 1 1 0.00173913043478261
32 16 1 1 2 0.00173913043478261
32 16 1 1 3 0.00173913043478261
32 16 1 1 4 0.00173913043478261
32 16 1 1 5 0.00173913043478261
32 16 1 1 6 0.00173913043478261
32 17 1 1 1 0.00173913043478261
32 17 1 1 2 0.00173913043478261
32 17 1 1 3 0.00173913043478261
32 17 1 1 4 0.00173913043478261
32 17 1 1 5 0.00173913043478261
32 17 1 1 6 0.00173913043478261
32 18 1 1 1 0.00173913043478261
32 18 1 1 2 0.00173913043478261
32 18 1 1 3 0.00173913043478261
32 18 1 1 4 0.00173913043478261
32 18 1 1 5 0.00173913043478261
32 18 1 1 6 0.00173913043478261
